pr_key,repo_full_name,pr_number,agent,pr_base_oid,pr_head_oid,base_oid,head_oid,merge_commit_oid,merged_at,file_path,file_ext,num_regions_in_file,conflict_lines_in_file,head_last_touch_oid,base_last_touch_oid,repository_available,base_commit_available,head_commit_available,merge_commit_available,base_path_present,head_path_present,merge_path_present,base_blob_oid,head_blob_oid,merge_blob_oid,resolution_evidence
Bryan-Roe-ai/semantic-kernel#773,Bryan-Roe-ai/semantic-kernel,773,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,b3c4288b58b8d513d15392984158e37f1c5dc6ce,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,b3c4288b58b8d513d15392984158e37f1c5dc6ce,655951422545b545ef23085752a1075f6dfd5249,2025-08-03T08:27:28Z,01-core-implementations/python/tests/unit/connectors/search/test_google_search.py,.py,0,0,67a27ada14ec18fb3d49732d0da49a01657ad396,67a27ada14ec18fb3d49732d0da49a01657ad396,True,True,True,True,False,True,True,,3c2a61a32b0b4a488047b963d533e4d04aa40bff,3c2a61a32b0b4a488047b963d533e4d04aa40bff,exact_head
Bryan-Roe-ai/semantic-kernel#773,Bryan-Roe-ai/semantic-kernel,773,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,b3c4288b58b8d513d15392984158e37f1c5dc6ce,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,b3c4288b58b8d513d15392984158e37f1c5dc6ce,655951422545b545ef23085752a1075f6dfd5249,2025-08-03T08:27:28Z,01-core-implementations/python/tests/unit/connectors/search_engine/test_bing_search_connector.py,.py,0,0,67a27ada14ec18fb3d49732d0da49a01657ad396,67a27ada14ec18fb3d49732d0da49a01657ad396,True,True,True,True,False,True,True,,67c8b0785dc6f7cb5a5a5e26e264ace4890b930e,67c8b0785dc6f7cb5a5a5e26e264ace4890b930e,exact_head
Bryan-Roe-ai/semantic-kernel#773,Bryan-Roe-ai/semantic-kernel,773,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,b3c4288b58b8d513d15392984158e37f1c5dc6ce,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,b3c4288b58b8d513d15392984158e37f1c5dc6ce,655951422545b545ef23085752a1075f6dfd5249,2025-08-03T08:27:28Z,01-core-implementations/python/tests/unit/connectors/search_engine/test_google_search_connector.py,.py,0,0,67a27ada14ec18fb3d49732d0da49a01657ad396,67a27ada14ec18fb3d49732d0da49a01657ad396,True,True,True,True,False,True,True,,c64db46d79d177e0fbfbf1ef2175ceab335cf31d,c64db46d79d177e0fbfbf1ef2175ceab335cf31d,exact_head
Bryan-Roe-ai/semantic-kernel#773,Bryan-Roe-ai/semantic-kernel,773,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,b3c4288b58b8d513d15392984158e37f1c5dc6ce,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,b3c4288b58b8d513d15392984158e37f1c5dc6ce,655951422545b545ef23085752a1075f6dfd5249,2025-08-03T08:27:28Z,01-core-implementations/python/tests/unit/contents/test_chat_history.py,.py,2,22,67a27ada14ec18fb3d49732d0da49a01657ad396,67a27ada14ec18fb3d49732d0da49a01657ad396,True,True,True,True,False,True,True,,e98579e8062d727937b9dd4d735c2fbdf360b9d5,e98579e8062d727937b9dd4d735c2fbdf360b9d5,exact_head
Bryan-Roe-ai/semantic-kernel#773,Bryan-Roe-ai/semantic-kernel,773,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,b3c4288b58b8d513d15392984158e37f1c5dc6ce,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,b3c4288b58b8d513d15392984158e37f1c5dc6ce,655951422545b545ef23085752a1075f6dfd5249,2025-08-03T08:27:28Z,01-core-implementations/python/tests/unit/core_plugins/test_text_memory_plugin.py,.py,0,0,67a27ada14ec18fb3d49732d0da49a01657ad396,67a27ada14ec18fb3d49732d0da49a01657ad396,True,True,True,True,False,True,True,,698c562aebf357b2cbeee594508b054034aa882b,698c562aebf357b2cbeee594508b054034aa882b,exact_head
Bryan-Roe-ai/semantic-kernel#773,Bryan-Roe-ai/semantic-kernel,773,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,b3c4288b58b8d513d15392984158e37f1c5dc6ce,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,b3c4288b58b8d513d15392984158e37f1c5dc6ce,655951422545b545ef23085752a1075f6dfd5249,2025-08-03T08:27:28Z,01-core-implementations/python/tests/unit/data/conftest.py,.py,3,41,67a27ada14ec18fb3d49732d0da49a01657ad396,67a27ada14ec18fb3d49732d0da49a01657ad396,True,True,True,True,False,True,True,,88f159cf248b57c9536774433bec04c00f737b5d,88f159cf248b57c9536774433bec04c00f737b5d,exact_head
Bryan-Roe-ai/semantic-kernel#773,Bryan-Roe-ai/semantic-kernel,773,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,b3c4288b58b8d513d15392984158e37f1c5dc6ce,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,b3c4288b58b8d513d15392984158e37f1c5dc6ce,655951422545b545ef23085752a1075f6dfd5249,2025-08-03T08:27:28Z,01-core-implementations/python/tests/unit/data/test_vector_store_record_collection.py,.py,6,827,67a27ada14ec18fb3d49732d0da49a01657ad396,67a27ada14ec18fb3d49732d0da49a01657ad396,True,True,True,True,False,True,True,,ade69905d569ed9e994db790d8e1cff1751092ff,ade69905d569ed9e994db790d8e1cff1751092ff,exact_head
Bryan-Roe-ai/semantic-kernel#773,Bryan-Roe-ai/semantic-kernel,773,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,b3c4288b58b8d513d15392984158e37f1c5dc6ce,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,b3c4288b58b8d513d15392984158e37f1c5dc6ce,655951422545b545ef23085752a1075f6dfd5249,2025-08-03T08:27:28Z,01-core-implementations/python/tests/unit/data/test_vector_store_record_utils.py,.py,0,0,67a27ada14ec18fb3d49732d0da49a01657ad396,67a27ada14ec18fb3d49732d0da49a01657ad396,True,True,True,True,False,True,True,,c6c3512f219349fdf3f6b6bd5970f03116a2dd4a,c6c3512f219349fdf3f6b6bd5970f03116a2dd4a,exact_head
Bryan-Roe-ai/semantic-kernel#773,Bryan-Roe-ai/semantic-kernel,773,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,b3c4288b58b8d513d15392984158e37f1c5dc6ce,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,b3c4288b58b8d513d15392984158e37f1c5dc6ce,655951422545b545ef23085752a1075f6dfd5249,2025-08-03T08:27:28Z,01-core-implementations/python/tests/unit/functions/test_kernel_arguments.py,.py,2,143,f26223049b1e0088208e551bd621c8e443bd6956,f26223049b1e0088208e551bd621c8e443bd6956,True,True,True,True,False,True,True,,1e506babb3e4df95ea6c5114236ebc649211ed58,1e506babb3e4df95ea6c5114236ebc649211ed58,exact_head
Bryan-Roe-ai/semantic-kernel#773,Bryan-Roe-ai/semantic-kernel,773,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,b3c4288b58b8d513d15392984158e37f1c5dc6ce,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,b3c4288b58b8d513d15392984158e37f1c5dc6ce,655951422545b545ef23085752a1075f6dfd5249,2025-08-03T08:27:28Z,01-core-implementations/python/tests/unit/test_serialization.py,.py,1,7,f26223049b1e0088208e551bd621c8e443bd6956,f26223049b1e0088208e551bd621c8e443bd6956,True,True,True,True,False,True,True,,6aac1ea65adefaaf6b1a480cccc0dee0ced0246a,6aac1ea65adefaaf6b1a480cccc0dee0ced0246a,exact_head
Bryan-Roe-ai/semantic-kernel#773,Bryan-Roe-ai/semantic-kernel,773,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,b3c4288b58b8d513d15392984158e37f1c5dc6ce,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,b3c4288b58b8d513d15392984158e37f1c5dc6ce,655951422545b545ef23085752a1075f6dfd5249,2025-08-03T08:27:28Z,04-infrastructure/.github/workflows-backup/dotnet-build-and-test.yml,.yml,1,12,1a444ddda4e6bfd82b3d15c2db44efce33c6b55d,1a444ddda4e6bfd82b3d15c2db44efce33c6b55d,True,True,True,True,False,True,True,,69aae0030d57aa6f1130f4552617356c9870a32a,69aae0030d57aa6f1130f4552617356c9870a32a,exact_head
Bryan-Roe-ai/semantic-kernel#773,Bryan-Roe-ai/semantic-kernel,773,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,b3c4288b58b8d513d15392984158e37f1c5dc6ce,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,b3c4288b58b8d513d15392984158e37f1c5dc6ce,655951422545b545ef23085752a1075f6dfd5249,2025-08-03T08:27:28Z,README.md,.md,1,10,4d9c13d432b478fbb05b9219f8e6c3b1f87362ba,4d9c13d432b478fbb05b9219f8e6c3b1f87362ba,True,True,True,True,True,True,True,039e60f6298239789c334cd9ef25529d98692cbd,89dbcd10e1349d57ba654fc64cf21d5c532beafd,50891e160082c61003f840a64db8c45b236ea7c6,manual_or_combined
Bryan-Roe-ai/semantic-kernel#773,Bryan-Roe-ai/semantic-kernel,773,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,b3c4288b58b8d513d15392984158e37f1c5dc6ce,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,b3c4288b58b8d513d15392984158e37f1c5dc6ce,655951422545b545ef23085752a1075f6dfd5249,2025-08-03T08:27:28Z,dotnet/Directory.Packages.props,.props,0,0,b89650c9820b65f70b1575c7a62e560d77e7861f,b89650c9820b65f70b1575c7a62e560d77e7861f,True,True,True,True,True,False,False,f8b42e63f18bcedb1a7865b4505f0d9ca0dfbf0b,,,exact_head
Bryan-Roe-ai/semantic-kernel#773,Bryan-Roe-ai/semantic-kernel,773,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,b3c4288b58b8d513d15392984158e37f1c5dc6ce,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,b3c4288b58b8d513d15392984158e37f1c5dc6ce,655951422545b545ef23085752a1075f6dfd5249,2025-08-03T08:27:28Z,dotnet/docs/EXPERIMENTS.md,.md,0,0,b89650c9820b65f70b1575c7a62e560d77e7861f,b89650c9820b65f70b1575c7a62e560d77e7861f,True,True,True,True,True,False,False,e51bfd54b04a966b5058b4bf15004adcf0f0e70d,,,exact_head
Bryan-Roe-ai/semantic-kernel#773,Bryan-Roe-ai/semantic-kernel,773,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,b3c4288b58b8d513d15392984158e37f1c5dc6ce,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,b3c4288b58b8d513d15392984158e37f1c5dc6ce,655951422545b545ef23085752a1075f6dfd5249,2025-08-03T08:27:28Z,dotnet/src/Agents/AzureAI/AzureAIAgent.cs,.cs,0,0,b89650c9820b65f70b1575c7a62e560d77e7861f,b89650c9820b65f70b1575c7a62e560d77e7861f,True,True,True,True,True,False,False,1b252b84eddca299b3085835c34ec087c6d04f3f,,,exact_head
Bryan-Roe-ai/semantic-kernel#773,Bryan-Roe-ai/semantic-kernel,773,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,b3c4288b58b8d513d15392984158e37f1c5dc6ce,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,b3c4288b58b8d513d15392984158e37f1c5dc6ce,655951422545b545ef23085752a1075f6dfd5249,2025-08-03T08:27:28Z,dotnet/src/Agents/AzureAI/Internal/AgentMessageFactory.cs,.cs,0,0,b89650c9820b65f70b1575c7a62e560d77e7861f,b89650c9820b65f70b1575c7a62e560d77e7861f,True,True,True,True,True,False,False,bb916126cc32d002686b26f0ed367c741bfca60c,,,exact_head
Bryan-Roe-ai/semantic-kernel#773,Bryan-Roe-ai/semantic-kernel,773,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,b3c4288b58b8d513d15392984158e37f1c5dc6ce,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,b3c4288b58b8d513d15392984158e37f1c5dc6ce,655951422545b545ef23085752a1075f6dfd5249,2025-08-03T08:27:28Z,dotnet/src/Agents/OpenAI/OpenAIAssistantAgent.cs,.cs,0,0,b89650c9820b65f70b1575c7a62e560d77e7861f,b89650c9820b65f70b1575c7a62e560d77e7861f,True,True,True,True,True,False,False,11f813fd326780573eaf91379336816304251bad,,,exact_head
Bryan-Roe-ai/semantic-kernel#773,Bryan-Roe-ai/semantic-kernel,773,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,b3c4288b58b8d513d15392984158e37f1c5dc6ce,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,b3c4288b58b8d513d15392984158e37f1c5dc6ce,655951422545b545ef23085752a1075f6dfd5249,2025-08-03T08:27:28Z,dotnet/src/Agents/OpenAI/OpenAIAssistantChannel.cs,.cs,0,0,b89650c9820b65f70b1575c7a62e560d77e7861f,b89650c9820b65f70b1575c7a62e560d77e7861f,True,True,True,True,True,False,False,7f5a5194092dcc6d2c921b937d3fced6584f220b,,,exact_head
Bryan-Roe-ai/semantic-kernel#773,Bryan-Roe-ai/semantic-kernel,773,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,b3c4288b58b8d513d15392984158e37f1c5dc6ce,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,b3c4288b58b8d513d15392984158e37f1c5dc6ce,655951422545b545ef23085752a1075f6dfd5249,2025-08-03T08:27:28Z,dotnet/src/Agents/UnitTests/MockAgent.cs,.cs,0,0,b89650c9820b65f70b1575c7a62e560d77e7861f,b89650c9820b65f70b1575c7a62e560d77e7861f,True,True,True,True,True,False,False,8ed2fbc6663ddc280a281cdfe399bbbb08467bad,,,exact_head
Bryan-Roe-ai/semantic-kernel#773,Bryan-Roe-ai/semantic-kernel,773,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,b3c4288b58b8d513d15392984158e37f1c5dc6ce,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,b3c4288b58b8d513d15392984158e37f1c5dc6ce,655951422545b545ef23085752a1075f6dfd5249,2025-08-03T08:27:28Z,dotnet/src/Agents/UnitTests/OpenAI/OpenAIAssistantAgentTests.cs,.cs,0,0,b89650c9820b65f70b1575c7a62e560d77e7861f,b89650c9820b65f70b1575c7a62e560d77e7861f,True,True,True,True,True,False,False,309b4d599dfcbc1124d67574d4a543c46a8ec0ee,,,exact_head
Bryan-Roe-ai/semantic-kernel#773,Bryan-Roe-ai/semantic-kernel,773,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,b3c4288b58b8d513d15392984158e37f1c5dc6ce,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,b3c4288b58b8d513d15392984158e37f1c5dc6ce,655951422545b545ef23085752a1075f6dfd5249,2025-08-03T08:27:28Z,dotnet/src/Connectors/Connectors.Google.UnitTests/Utils/GeminiKernelFunctionMetadataExtensions.cs,.cs,0,0,b89650c9820b65f70b1575c7a62e560d77e7861f,b89650c9820b65f70b1575c7a62e560d77e7861f,True,True,True,True,False,False,False,,,,absent_all
Bryan-Roe-ai/semantic-kernel#773,Bryan-Roe-ai/semantic-kernel,773,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,b3c4288b58b8d513d15392984158e37f1c5dc6ce,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,b3c4288b58b8d513d15392984158e37f1c5dc6ce,655951422545b545ef23085752a1075f6dfd5249,2025-08-03T08:27:28Z,dotnet/src/Connectors/Connectors.OpenAI/Connectors.OpenAI.csproj,.csproj,0,0,83dd235ae2a49a8906d1ab03c2bfa4cf13c0dece,83dd235ae2a49a8906d1ab03c2bfa4cf13c0dece,True,True,True,True,True,False,False,aab81a532403f76063301f7eb0a52a2e24525996,,,exact_head
Bryan-Roe-ai/semantic-kernel#773,Bryan-Roe-ai/semantic-kernel,773,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,b3c4288b58b8d513d15392984158e37f1c5dc6ce,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,b3c4288b58b8d513d15392984158e37f1c5dc6ce,655951422545b545ef23085752a1075f6dfd5249,2025-08-03T08:27:28Z,dotnet/src/InternalUtilities/samples/AgentUtilities/BaseOrchestrationTest.cs,.cs,0,0,b89650c9820b65f70b1575c7a62e560d77e7861f,b89650c9820b65f70b1575c7a62e560d77e7861f,True,True,True,True,True,False,False,0abc5de29af0162645ec662354e7ce715f70be73,,,exact_head
Bryan-Roe-ai/semantic-kernel#773,Bryan-Roe-ai/semantic-kernel,773,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,b3c4288b58b8d513d15392984158e37f1c5dc6ce,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,b3c4288b58b8d513d15392984158e37f1c5dc6ce,655951422545b545ef23085752a1075f6dfd5249,2025-08-03T08:27:28Z,python/samples/concepts/memory/azure_ai_search_hotel_samples/README.md,.md,0,0,b89650c9820b65f70b1575c7a62e560d77e7861f,b89650c9820b65f70b1575c7a62e560d77e7861f,True,True,True,True,True,False,False,a19a6c6b42b8103c79c011bc021e6a6fa89bf626,,,exact_head
Bryan-Roe-ai/semantic-kernel#773,Bryan-Roe-ai/semantic-kernel,773,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,b3c4288b58b8d513d15392984158e37f1c5dc6ce,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,b3c4288b58b8d513d15392984158e37f1c5dc6ce,655951422545b545ef23085752a1075f6dfd5249,2025-08-03T08:27:28Z,python/samples/concepts/memory/complex_memory.py,.py,0,0,b89650c9820b65f70b1575c7a62e560d77e7861f,b89650c9820b65f70b1575c7a62e560d77e7861f,True,True,True,True,True,False,False,ba59984c8d95c0ee9e02ccd03d927a857d9ba4d9,,,exact_head
Bryan-Roe-ai/semantic-kernel#773,Bryan-Roe-ai/semantic-kernel,773,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,b3c4288b58b8d513d15392984158e37f1c5dc6ce,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,b3c4288b58b8d513d15392984158e37f1c5dc6ce,655951422545b545ef23085752a1075f6dfd5249,2025-08-03T08:27:28Z,python/samples/concepts/memory/memory_with_pandas.py,.py,0,0,b89650c9820b65f70b1575c7a62e560d77e7861f,b89650c9820b65f70b1575c7a62e560d77e7861f,True,True,True,True,True,False,False,97da8016704414774514c16b52b6b365bc850461,,,exact_head
Bryan-Roe-ai/semantic-kernel#773,Bryan-Roe-ai/semantic-kernel,773,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,b3c4288b58b8d513d15392984158e37f1c5dc6ce,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,b3c4288b58b8d513d15392984158e37f1c5dc6ce,655951422545b545ef23085752a1075f6dfd5249,2025-08-03T08:27:28Z,python/samples/getting_started_with_agents/azure_ai_agent/step1_azure_ai_agent.py,.py,0,0,b89650c9820b65f70b1575c7a62e560d77e7861f,b89650c9820b65f70b1575c7a62e560d77e7861f,True,True,True,True,False,False,False,,,,absent_all
Bryan-Roe-ai/semantic-kernel#773,Bryan-Roe-ai/semantic-kernel,773,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,b3c4288b58b8d513d15392984158e37f1c5dc6ce,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,b3c4288b58b8d513d15392984158e37f1c5dc6ce,655951422545b545ef23085752a1075f6dfd5249,2025-08-03T08:27:28Z,python/samples/getting_started_with_agents/azure_ai_agent/step2_azure_ai_agent_plugin.py,.py,0,0,b89650c9820b65f70b1575c7a62e560d77e7861f,b89650c9820b65f70b1575c7a62e560d77e7861f,True,True,True,True,False,False,False,,,,absent_all
Bryan-Roe-ai/semantic-kernel#773,Bryan-Roe-ai/semantic-kernel,773,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,b3c4288b58b8d513d15392984158e37f1c5dc6ce,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,b3c4288b58b8d513d15392984158e37f1c5dc6ce,655951422545b545ef23085752a1075f6dfd5249,2025-08-03T08:27:28Z,python/samples/getting_started_with_agents/azure_ai_agent/step3_azure_ai_agent_group_chat.py,.py,0,0,b89650c9820b65f70b1575c7a62e560d77e7861f,b89650c9820b65f70b1575c7a62e560d77e7861f,True,True,True,True,False,False,False,,,,absent_all
Bryan-Roe-ai/semantic-kernel#773,Bryan-Roe-ai/semantic-kernel,773,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,b3c4288b58b8d513d15392984158e37f1c5dc6ce,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,b3c4288b58b8d513d15392984158e37f1c5dc6ce,655951422545b545ef23085752a1075f6dfd5249,2025-08-03T08:27:28Z,python/samples/getting_started_with_agents/azure_ai_agent/step4_azure_ai_agent_code_interpreter.py,.py,0,0,b89650c9820b65f70b1575c7a62e560d77e7861f,b89650c9820b65f70b1575c7a62e560d77e7861f,True,True,True,True,False,False,False,,,,absent_all
Bryan-Roe-ai/semantic-kernel#773,Bryan-Roe-ai/semantic-kernel,773,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,b3c4288b58b8d513d15392984158e37f1c5dc6ce,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,b3c4288b58b8d513d15392984158e37f1c5dc6ce,655951422545b545ef23085752a1075f6dfd5249,2025-08-03T08:27:28Z,python/samples/getting_started_with_agents/azure_ai_agent/step5_azure_ai_agent_file_search.py,.py,0,0,b89650c9820b65f70b1575c7a62e560d77e7861f,b89650c9820b65f70b1575c7a62e560d77e7861f,True,True,True,True,False,False,False,,,,absent_all
Bryan-Roe-ai/semantic-kernel#773,Bryan-Roe-ai/semantic-kernel,773,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,b3c4288b58b8d513d15392984158e37f1c5dc6ce,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,b3c4288b58b8d513d15392984158e37f1c5dc6ce,655951422545b545ef23085752a1075f6dfd5249,2025-08-03T08:27:28Z,python/samples/getting_started_with_agents/azure_ai_agent/step6_azure_ai_agent_openapi.py,.py,0,0,b89650c9820b65f70b1575c7a62e560d77e7861f,b89650c9820b65f70b1575c7a62e560d77e7861f,True,True,True,True,False,False,False,,,,absent_all
Bryan-Roe-ai/semantic-kernel#773,Bryan-Roe-ai/semantic-kernel,773,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,b3c4288b58b8d513d15392984158e37f1c5dc6ce,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,b3c4288b58b8d513d15392984158e37f1c5dc6ce,655951422545b545ef23085752a1075f6dfd5249,2025-08-03T08:27:28Z,python/samples/getting_started_with_agents/azure_ai_agent/step7_azure_ai_agent_retrieval.py,.py,0,0,b89650c9820b65f70b1575c7a62e560d77e7861f,b89650c9820b65f70b1575c7a62e560d77e7861f,True,True,True,True,False,False,False,,,,absent_all
Bryan-Roe-ai/semantic-kernel#773,Bryan-Roe-ai/semantic-kernel,773,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,b3c4288b58b8d513d15392984158e37f1c5dc6ce,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,b3c4288b58b8d513d15392984158e37f1c5dc6ce,655951422545b545ef23085752a1075f6dfd5249,2025-08-03T08:27:28Z,python/samples/getting_started_with_agents/azure_ai_agent/step8_azure_ai_agent_declarative.py,.py,0,0,b89650c9820b65f70b1575c7a62e560d77e7861f,b89650c9820b65f70b1575c7a62e560d77e7861f,True,True,True,True,False,False,False,,,,absent_all
Bryan-Roe-ai/semantic-kernel#773,Bryan-Roe-ai/semantic-kernel,773,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,b3c4288b58b8d513d15392984158e37f1c5dc6ce,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,b3c4288b58b8d513d15392984158e37f1c5dc6ce,655951422545b545ef23085752a1075f6dfd5249,2025-08-03T08:27:28Z,python/semantic_kernel/__init__.py,.py,0,0,b89650c9820b65f70b1575c7a62e560d77e7861f,b89650c9820b65f70b1575c7a62e560d77e7861f,True,True,True,True,True,False,False,2410f2f0c43ed34a312c39283faa92628172a0b8,,,exact_head
Bryan-Roe-ai/semantic-kernel#773,Bryan-Roe-ai/semantic-kernel,773,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,b3c4288b58b8d513d15392984158e37f1c5dc6ce,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,b3c4288b58b8d513d15392984158e37f1c5dc6ce,655951422545b545ef23085752a1075f6dfd5249,2025-08-03T08:27:28Z,python/semantic_kernel/connectors/ai/embeddings/embedding_generator_base.py,.py,0,0,b89650c9820b65f70b1575c7a62e560d77e7861f,b89650c9820b65f70b1575c7a62e560d77e7861f,True,True,True,True,True,False,False,e486a4a06b430bf1c3d3d0e552ece44779841860,,,exact_head
Bryan-Roe-ai/semantic-kernel#773,Bryan-Roe-ai/semantic-kernel,773,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,b3c4288b58b8d513d15392984158e37f1c5dc6ce,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,b3c4288b58b8d513d15392984158e37f1c5dc6ce,655951422545b545ef23085752a1075f6dfd5249,2025-08-03T08:27:28Z,python/semantic_kernel/contents/chat_history.py,.py,0,0,b89650c9820b65f70b1575c7a62e560d77e7861f,b89650c9820b65f70b1575c7a62e560d77e7861f,True,True,True,True,True,False,False,e5daec19fef51f982e2b7a4d9043f700e7c0d5a8,,,exact_head
Bryan-Roe-ai/semantic-kernel#773,Bryan-Roe-ai/semantic-kernel,773,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,b3c4288b58b8d513d15392984158e37f1c5dc6ce,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,b3c4288b58b8d513d15392984158e37f1c5dc6ce,655951422545b545ef23085752a1075f6dfd5249,2025-08-03T08:27:28Z,python/semantic_kernel/core_plugins/text_memory_plugin.py,.py,0,0,b89650c9820b65f70b1575c7a62e560d77e7861f,b89650c9820b65f70b1575c7a62e560d77e7861f,True,True,True,True,True,False,False,190d666044599d7a1dcf0de1aa3f93faf6da5589,,,exact_head
Bryan-Roe-ai/semantic-kernel#773,Bryan-Roe-ai/semantic-kernel,773,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,b3c4288b58b8d513d15392984158e37f1c5dc6ce,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,b3c4288b58b8d513d15392984158e37f1c5dc6ce,655951422545b545ef23085752a1075f6dfd5249,2025-08-03T08:27:28Z,python/semantic_kernel/data/text_search.py,.py,0,0,b89650c9820b65f70b1575c7a62e560d77e7861f,b89650c9820b65f70b1575c7a62e560d77e7861f,True,True,True,True,True,False,False,8272af63b18b74f04ad0ca4aafa24bfc54395141,,,exact_head
